#chr1	x1	x2	chr2	y1	y2	P_val
chr11	108675000	108730000	chr11	108850000	109035000	9.277193868442216e-08
chr11	109925000	109970000	chr11	110085000	110225000	2.753697195230459e-18
chr11	110180000	110225000	chr11	110345000	110480000	2.5097686245957476e-35
chr11	111260000	111305000	chr11	111395000	111505000	1.2120357369290783e-07
chr11	111580000	111625000	chr11	111710000	111870000	9.334450441933118e-28
chr11	112575000	112610000	chr11	112705000	112830000	1.8198040804068806e-07
chr11	113285000	113330000	chr11	113485000	113590000	0.0006498819606968839
chr11	115310000	115355000	chr11	116210000	116325000	2.437111687036072e-07
chr11	117810000	117865000	chr11	117885000	118125000	7.475657441943374e-45
chr11	118170000	118225000	chr11	118265000	118385000	3.186163619339944e-07
chr11	118675000	118720000	chr11	118865000	118985000	1.0386009850257725e-09
chr11	118775000	118800000	chr11	118850000	118935000	2.849077081563493e-08
chr11	120315000	120360000	chr11	120420000	120545000	1.637426421981832e-11
chr11	120485000	120530000	chr11	120885000	121015000	8.707287841060826e-06
chr11	121305000	121350000	chr11	121400000	121640000	5.3099983999393836e-34
chr11	123095000	123130000	chr11	123200000	123295000	1.2079408439425893e-08
chr11	123280000	123325000	chr11	123400000	123520000	1.610904330235434e-11
chr11	124385000	124430000	chr11	124535000	124640000	2.9174198049355935e-07
chr11	124650000	124695000	chr11	124720000	124865000	8.497984913647219e-24
chr11	124940000	124985000	chr11	125065000	125200000	8.549424315172142e-19
chr11	125895000	125950000	chr11	126125000	126310000	2.2800622768157044e-23
chr11	126305000	126330000	chr11	126395000	126505000	1.2442564767379824e-07
chr11	128010000	128045000	chr11	128105000	128190000	7.377865519831314e-05
chr11	128150000	128185000	chr11	128775000	128905000	7.204243278810994e-18
chr11	128265000	128310000	chr11	128460000	128700000	2.4127004533557214e-12
chr11	128620000	128665000	chr11	128770000	128865000	0.007851280943740402
chr11	128865000	128910000	chr11	128930000	129035000	7.776747154649829e-12
chr11	129095000	129140000	chr11	129260000	129380000	1.1661740708794767e-08
chr11	129330000	129375000	chr11	129695000	129800000	0.010518531495438303
chr11	129910000	129965000	chr11	130065000	130170000	9.164377370005756e-05
chr11	130195000	130240000	chr11	130310000	130465000	6.2443766453806696e-27
chr11	130415000	130460000	chr11	130795000	130935000	5.7315391488317984e-33
chr11	131840000	131895000	chr11	132000000	132110000	0.03279432866322491
chr11	133910000	133955000	chr11	134070000	134200000	0.0017255789105472556
chr11	195000	290000	chr11	330000	375000	3.698056809083356e-06
chr11	530000	635000	chr11	705000	750000	0.00023985344067627756
chr11	800000	930000	chr11	1025000	1070000	4.768908208543115e-22
chr11	1590000	1715000	chr11	2135000	2170000	2.1465225468433256e-07
chr11	2225000	2360000	chr11	2395000	2440000	1.4919841166973993e-09
chr11	2460000	2585000	chr11	2865000	2910000	0.0001937099351344027
chr11	2875000	2980000	chr11	3070000	3115000	0.0002684195708819301
chr11	3275000	3370000	chr11	3405000	3430000	9.176967777024404e-13
chr11	3430000	3530000	chr11	3550000	3595000	2.244054738918051e-15
chr11	3640000	3810000	chr11	3810000	3870000	0.0004346028574221994
chr11	3760000	3945000	chr11	4045000	4090000	2.8786283506191116e-68
chr11	5105000	5225000	chr11	5355000	5400000	1.8497187753430806e-10
chr11	5430000	5550000	chr11	5785000	5830000	4.983767596255449e-05
chr11	6455000	6615000	chr11	6660000	6715000	5.925938326322829e-14
chr11	7295000	7440000	chr11	7665000	7720000	0.00013560638878925996
chr11	8185000	8405000	chr11	8540000	8585000	2.3277959162371165e-17
chr11	8890000	9050000	chr11	9115000	9160000	1.483819595503968e-05
chr11	9450000	9630000	chr11	9730000	9775000	7.528253608370429e-09
chr11	9545000	9670000	chr11	10280000	10335000	0.015912727740823755
chr11	10935000	11070000	chr11	11765000	11810000	2.3794696604291915e-06
chr11	13180000	13295000	chr11	13315000	13360000	2.4755906100935196e-14
chr11	14485000	14595000	chr11	14890000	14925000	1.7679806727203752e-07
chr11	15765000	15895000	chr11	16580000	16635000	0.03374368447352027
chr11	16740000	16865000	chr11	17040000	17095000	3.8873251369505885e-07
chr11	17675000	17800000	chr11	17955000	18000000	1.9019304945820079e-07
chr11	19185000	19335000	chr11	19535000	19580000	2.08160947402198e-12
chr11	19525000	19645000	chr11	19710000	19765000	2.390114100663204e-07
chr11	19510000	19610000	chr11	19880000	19925000	0.010574454945594166
chr11	19885000	20010000	chr11	20095000	20140000	2.4401698640454277e-10
chr11	20055000	20200000	chr11	20325000	20370000	1.9557137083585193e-10
chr11	20320000	20460000	chr11	20585000	20630000	8.496639963071112e-08
chr11	22095000	22205000	chr11	22285000	22330000	8.705067195436002e-06
chr11	25965000	26045000	chr11	26115000	26140000	2.2139335845655e-06
chr11	26440000	26545000	chr11	26625000	26670000	4.587437481658077e-05
chr11	28650000	28720000	chr11	30200000	30205000	0.015299249390036067
chr11	31945000	32080000	chr11	32155000	32200000	3.674611799579151e-12
chr11	32915000	33000000	chr11	33050000	33085000	0.00022305064800872874
chr11	33040000	33245000	chr11	33310000	33355000	7.433115045699731e-13
chr11	33780000	33890000	chr11	33960000	34005000	2.1210585451435647e-12
chr11	33970000	34240000	chr11	34335000	34380000	5.805730907048419e-38
chr11	34980000	35075000	chr11	35105000	35150000	3.9564468259934365e-06
chr11	34835000	34995000	chr11	35375000	35420000	1.0383661980401663e-17
chr11	41430000	41535000	chr11	42495000	42550000	0.0028858259306917956
chr11	40705000	40770000	chr11	43065000	43070000	0.008090853511805725
chr11	43450000	43635000	chr11	43835000	43870000	8.580782124391028e-05
chr11	44470000	44785000	chr11	44885000	44930000	1.7302940090609446e-06
chr11	44885000	44980000	chr11	45090000	45125000	1.040247401257427e-08
chr11	46325000	46460000	chr11	46515000	46560000	1.3200290197694971e-21
chr11	46810000	46940000	chr11	47140000	47185000	3.8288293660322966e-16
chr11	47795000	48015000	chr11	48085000	48130000	8.653137136169674e-29
chr11	56810000	56895000	chr11	57230000	57265000	0.004704337128444153
chr11	57320000	57580000	chr11	57625000	57670000	7.171675933141412e-21
chr11	57625000	57740000	chr11	57785000	57830000	5.334580005948856e-09
chr11	57735000	57865000	chr11	58500000	58535000	7.903316762780225e-11
chr11	58620000	58715000	chr11	58765000	58810000	0.049139491697539485
chr11	59125000	59235000	chr11	59260000	59305000	1.3078107779485495e-17
chr11	59115000	59300000	chr11	59400000	59455000	5.1079511411151986e-17
chr11	59495000	59595000	chr11	59650000	59695000	1.034034714189294e-10
chr11	60245000	60380000	chr11	60600000	60645000	3.571964112776087e-13
chr11	60930000	61005000	chr11	61125000	61140000	4.517353128027032e-09
chr11	62360000	62480000	chr11	62520000	62565000	4.0863129417747354e-13
chr11	62860000	62970000	chr11	63000000	63045000	3.261659933536945e-19
chr11	63415000	63535000	chr11	63615000	63660000	1.9989485018378826e-06
chr11	63950000	64070000	chr11	64120000	64165000	1.6349569663269694e-15
chr11	65175000	65260000	chr11	65295000	65330000	1.1222100876177317e-06
chr11	65325000	65445000	chr11	65485000	65530000	2.2497740239867877e-40
chr11	65665000	65905000	chr11	65970000	66025000	4.157012031726424e-12
chr11	66400000	66580000	chr11	66660000	66705000	1.0043032822014277e-07
chr11	66665000	66760000	chr11	66815000	66860000	1.3997346190468818e-06
chr11	67785000	67905000	chr11	67925000	67980000	3.1972615844390155e-11
chr11	69060000	69180000	chr11	69615000	69660000	2.70405862981015e-07
chr11	71050000	71170000	chr11	71390000	71445000	0.0006519327141753615
chr11	71560000	71690000	chr11	71710000	71765000	2.2386026123510437e-19
chr11	71935000	72335000	chr11	72405000	72450000	3.3688951120046575e-22
chr11	72805000	72930000	chr11	73155000	73210000	1.2329363819002166e-08
chr11	73300000	73430000	chr11	73645000	73680000	9.546663658546391e-18
chr11	74380000	74500000	chr11	74550000	74595000	0.02357114994336184
chr11	75235000	75335000	chr11	75365000	75410000	5.827571264828727e-08
chr11	75365000	75485000	chr11	75510000	75555000	8.438616607580613e-25
chr11	75710000	75830000	chr11	75850000	75905000	1.1399434442478418e-07
chr11	75725000	75940000	chr11	76135000	76170000	1.7845604905136565e-07
chr11	76140000	76255000	chr11	76300000	76355000	4.0153754283983265e-07
chr11	76525000	76630000	chr11	76660000	76695000	6.4548231627690284e-15
chr11	76760000	76865000	chr11	76895000	76940000	1.7364597342243232e-06
chr11	77130000	77250000	chr11	77535000	77570000	0.00013082359502411702
chr11	77980000	78460000	chr11	78545000	78590000	3.86982673103807e-21
chr11	82890000	83000000	chr11	83050000	83095000	7.714303442625531e-09
chr11	82920000	83000000	chr11	83150000	83165000	0.0041869105929002075
chr11	83155000	83315000	chr11	83800000	83845000	1.4713462460107622e-06
chr11	86020000	86095000	chr11	86190000	86215000	8.308449651384832e-06
chr11	85925000	86035000	chr11	86270000	86315000	9.863285067308288e-11
chr11	86400000	86495000	chr11	86795000	86840000	0.009747623115744281
chr11	86895000	87050000	chr11	87265000	87320000	1.398121344856255e-26
chr11	87965000	88135000	chr11	88520000	88565000	2.022364611558697e-20
chr11	94250000	94405000	chr11	94480000	94525000	6.247738441750667e-09
chr11	94455000	94560000	chr11	94585000	94620000	5.908366304636854e-14
chr11	95025000	95155000	chr11	95750000	95805000	3.3381059898675664e-05
chr11	102315000	102390000	chr11	102490000	102515000	0.00013056852677257642
chr11	102265000	102400000	chr11	102590000	102645000	1.2057206704318257e-13
chr11	107520000	107630000	chr11	107665000	107710000	1.4683217810718502e-12
chr11	107685000	107835000	chr11	107875000	107930000	4.903637968411022e-13
chr11	108045000	108495000	chr11	108630000	108675000	1.0003584637089905e-40
chr11	109910000	110035000	chr11	110060000	110115000	4.2558349893262544e-20
chr11	110175000	110300000	chr11	110350000	110405000	5.53594019246569e-16
chr11	111240000	111370000	chr11	111400000	111445000	1.5174225583434209e-40
chr11	112190000	112305000	chr11	113275000	113320000	0.0005644001788267078
chr11	113885000	114010000	chr11	114240000	114275000	0.0002723222566834299
chr11	116815000	116970000	chr11	117080000	117125000	2.229185127086841e-24
chr11	117780000	117885000	chr11	117930000	117965000	5.917152661273327e-18
chr11	117780000	118000000	chr11	118030000	118075000	1.5069475960381442e-28
chr11	118120000	118215000	chr11	118325000	118370000	0.0005682805059399474
chr11	118350000	118435000	chr11	118465000	118500000	8.184517293096222e-07
chr11	119315000	119415000	chr11	119450000	119495000	6.728405663592271e-07
chr11	119575000	119695000	chr11	120090000	120135000	4.493379238867133e-05
chr11	120100000	120260000	chr11	120280000	120335000	1.0178665726091034e-21
chr11	121225000	121350000	chr11	121570000	121615000	2.6443494139653785e-12
chr11	122165000	122265000	chr11	122480000	122525000	0.0001614010709569164
chr11	122550000	122665000	chr11	122760000	122795000	7.67362231824021e-12
chr11	123045000	123180000	chr11	123225000	123270000	2.6239900434874776e-16
chr11	123230000	123330000	chr11	123460000	123495000	4.221481734976857e-06
chr11	123545000	123655000	chr11	123685000	123730000	1.0767710191197671e-08
chr11	124030000	124130000	chr11	124175000	124210000	1.0312181093597887e-07
chr11	124330000	124475000	chr11	124560000	124615000	1.0864982363079529e-09
chr11	125485000	125725000	chr11	125855000	125900000	1.3959121490965584e-29
chr11	125865000	125980000	chr11	126175000	126220000	7.011362489493184e-14
chr11	128555000	128675000	chr11	128810000	128865000	0.032173662043160564
chr11	129850000	129995000	chr11	130105000	130150000	6.083123460142397e-17
chr11	130385000	130495000	chr11	130840000	130885000	1.8614201483598846e-10
chr11	131025000	131130000	chr11	131190000	131245000	0.026626455294817233
chr11	131840000	131935000	chr11	132005000	132050000	0.049364867804457396
chr11	132205000	132335000	chr11	132375000	132430000	8.815258807387394e-07
chr11	133045000	133165000	chr11	133810000	133855000	1.7376812042516097e-10
chr12	430000	475000	chr12	500000	595000	1.983797484635098e-10
chr12	550000	595000	chr12	810000	1010000	2.8603823248648983e-26
chr12	1630000	1665000	chr12	1755000	2065000	2.9894690543911055e-20
chr12	1775000	1820000	chr12	1905000	2040000	3.999797632445701e-14
chr12	3105000	3160000	chr12	3195000	3310000	4.3155354550736415e-05
chr12	3275000	3320000	chr12	3755000	3870000	5.299866500472968e-10
chr12	4850000	4905000	chr12	4935000	5050000	7.205780321295629e-11
chr12	6040000	6095000	chr12	6190000	6330000	2.2671488729745856e-10
chr12	6180000	6215000	chr12	6240000	6325000	2.440452190365963e-10
chr12	6325000	6350000	chr12	6400000	6575000	5.690110968265189e-05
chr12	7195000	7240000	chr12	7590000	7695000	0.00010409163037772858
chr12	8530000	8555000	chr12	8840000	8925000	0.00046140032211787837
chr12	9435000	9490000	chr12	9580000	9735000	5.7941781190648865e-50
chr12	10225000	10250000	chr12	10300000	10620000	1.518373358151924e-15
chr12	11560000	11605000	chr12	11665000	11855000	7.6215106296421e-08
chr12	11640000	11665000	chr12	11715000	11875000	6.706975705812667e-17
chr12	12065000	12100000	chr12	12270000	12375000	1.0912640383259347e-14
chr12	12350000	12395000	chr12	12540000	12790000	1.1757432498946041e-63
chr12	12895000	12940000	chr12	13165000	13280000	4.40307186823942e-06
chr12	14215000	14260000	chr12	14395000	14685000	2.6817160897680905e-21
chr12	14830000	14865000	chr12	14930000	15020000	3.096288463922192e-06
chr12	17795000	17800000	chr12	17900000	18400000	4.1876399433407437e-262
chr12	18425000	18440000	chr12	18515000	18600000	2.901981839877559e-13
chr12	19715000	19760000	chr12	20215000	20325000	0.03398079179512612
chr12	20865000	20870000	chr12	20905000	21750000	2.34854674125553e-146
chr12	20925000	20970000	chr12	20995000	21185000	9.45330338286211e-25
chr12	21300000	21315000	chr12	21375000	21730000	5.245652842326347e-17
chr12	21690000	21715000	chr12	21955000	22065000	2.2423048956090506e-18
chr12	24975000	25020000	chr12	25045000	25170000	3.45331226330465e-29
chr12	25220000	25265000	chr12	25320000	25415000	4.639637881460792e-07
chr12	26080000	26135000	chr12	26350000	26690000	1.240910699396714e-24
chr12	26995000	27040000	chr12	27255000	27355000	0.00033888739410097636
chr12	27415000	27460000	chr12	27590000	27720000	1.5893936845534927e-11
chr12	29505000	29560000	chr12	30745000	30870000	6.469953356256931e-06
chr12	30830000	30865000	chr12	30995000	31315000	1.5385762586525026e-19
chr12	31390000	31425000	chr12	31570000	31680000	1.2285006295405433e-21
chr12	31625000	31680000	chr12	32275000	32425000	1.6870273737750254e-07
chr12	32430000	32475000	chr12	32620000	32735000	8.219942413847552e-05
chr12	33435000	33470000	chr12	33510000	33720000	2.2340073396892303e-11
chr12	33920000	33945000	chr12	34000000	34375000	6.005681692718831e-48
chr12	38140000	38155000	chr12	38200000	38310000	1.42135732827158e-24
chr12	38310000	38355000	chr12	38575000	39380000	2.6101914119753834e-48
chr12	38590000	38595000	chr12	39005000	39085000	3.87220656818053e-06
chr12	39145000	39150000	chr12	39195000	39300000	3.2482582102779296e-11
chr12	40140000	40175000	chr12	40220000	40335000	3.405327270085345e-14
chr12	40720000	40725000	chr12	40790000	40900000	0.004006146825403716
chr12	40780000	40805000	chr12	40845000	40935000	1.8377729902741425e-05
chr12	41585000	41590000	chr12	41645000	41900000	1.4845927365558667e-16
chr12	43995000	44030000	chr12	44795000	44945000	0.0008981698973091976
chr12	44690000	44725000	chr12	44780000	45060000	3.8215966096042388e-22
chr12	49340000	49385000	chr12	49450000	49590000	1.1567644855499873e-28
chr12	49615000	49670000	chr12	49685000	49815000	2.374805238191837e-22
chr12	50480000	50525000	chr12	50595000	50730000	1.0731657273676909e-17
chr12	50790000	50845000	chr12	50945000	51055000	6.363617461780958e-06
chr12	51025000	51070000	chr12	51265000	51370000	0.0027452059145550807
chr12	51395000	51440000	chr12	51485000	51605000	4.327335754525192e-10
chr12	52120000	52180000	chr12	52180000	53025000	1.0249904955506716e-05
chr12	52860000	52905000	chr12	52935000	53030000	1.5503022795461612e-06
chr12	53335000	53370000	chr12	53395000	53480000	5.7088196657069665e-11
chr12	53525000	53560000	chr12	53615000	53760000	1.1341852436586184e-19
chr12	54000000	54055000	chr12	54120000	54230000	6.447003835096938e-11
chr12	55115000	55150000	chr12	55285000	55380000	5.892088338154335e-05
chr12	55720000	55755000	chr12	55950000	56215000	1.5434440342362776e-16
chr12	56740000	56775000	chr12	56960000	57105000	6.956388083119199e-16
chr12	62420000	62455000	chr12	62750000	62855000	2.600444549776189e-10
chr12	62575000	62610000	chr12	62745000	62830000	0.00016318760946105722
chr12	63825000	63860000	chr12	64180000	64310000	9.473047655152238e-24
chr12	64525000	64580000	chr12	64670000	64775000	2.8285812897604964e-06
chr12	64785000	64820000	chr12	65065000	65230000	2.5945097233928076e-08
chr12	64870000	64915000	chr12	65080000	65205000	0.00043783853570191216
chr12	67335000	67370000	chr12	67920000	68020000	3.457775909963331e-06
chr12	68205000	68250000	chr12	68275000	68380000	1.905050782018363e-08
chr12	69135000	69180000	chr12	69210000	69345000	6.414582215175446e-13
